run_id,ld,s,seed,model,pred,tp
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.292,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2969,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2534,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2382,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2476,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2869,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2946,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2808,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2111,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2668,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2921,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2882,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3021,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2692,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2266,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2209,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2632,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2108,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.212,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3001,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.263,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2579,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2732,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2014,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2048,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.1983,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2253,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2262,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.228,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2597,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2625,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2705,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2648,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2669,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2194,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2179,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2195,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2491,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2259,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2473,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2221,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2852,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2075,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2065,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2072,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2443,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3235,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3135,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3178,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3353,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2153,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2079,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2119,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2718,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2747,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2675,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.233,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2069,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2129,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2384,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2671,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2901,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2878,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3004,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.304,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2853,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2857,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2795,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2714,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3906,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.225,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2324,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.1986,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.1987,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2083,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2615,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2536,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2344,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2297,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2378,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2659,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2386,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2575,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2607,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2678,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2616,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2394,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2416,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2811,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2704,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2805,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2655,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2094,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2286,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2516,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2533,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3095,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2849,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2477,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2488,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2466,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2751,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2699,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2823,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2056,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2031,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2231,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2538,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2291,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2263,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2691,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2656,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.277,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2487,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2486,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2524,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.271,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2759,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2649,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.1991,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2307,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.293,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2742,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2104,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.213,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2624,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2433,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2741,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2955,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2917,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3212,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2559,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2672,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2744,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2506,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2431,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.173,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2195,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2099,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2652,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3012,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2995,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2873,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2133,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2709,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.275,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2032,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2016,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.1967,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3017,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3046,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2869,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.253,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2576,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2277,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2347,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2514,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2527,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2339,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2731,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2673,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2238,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.225,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2535,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.266,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2654,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2539,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2159,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2296,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2554,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2724,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2135,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2408,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2442,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2482,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.249,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2544,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2408,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2293,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2412,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.253,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2441,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2494,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2347,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2627,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2323,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2318,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2145,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2294,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2355,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2363,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2912,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2148,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2143,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.3014,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2334,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2355,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2655,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2605,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2635,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2369,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2537,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2448,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2021,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2774,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.209,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2164,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2075,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2795,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2453,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2614,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2406,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2504,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2366,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2352,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2856,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2368,0.04
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2597,0.26
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2461,0.38
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3, n_knots=4)",0.2872,0.04
